id,xgboost_oof_predict
5651,2889048.5
5652,4062929.0
5653,7745474.5
5654,6606528.0
5655,4013092.5
5656,6807035.5
5657,8200022.5
5658,7041451.0
5659,6773777.0
5660,5712398.5
5661,3371443.5
5662,4000615.25
5663,5568721.5
5664,8444556.0
5666,4087857.25
5667,3553435.25
5668,6247550.0
5669,3078571.75
5670,3537081.75
5671,7333408.5
5673,7678966.0
5674,6125530.5
5675,15192770.0
5676,9524904.0
5677,4795451.5
5678,6935075.5
5679,11017560.0
5680,4031264.75
5681,6655787.0
5682,10221176.0
5683,7943197.0
5684,5878228.5
5685,6344568.5
5686,4000114.5
5687,6699529.5
5688,4966102.5
5689,3450710.5
5690,5206138.0
5691,5683439.5
5692,12293974.0
5693,4814470.0
5694,3759634.5
5695,3453569.0
5696,4614660.5
5697,5315218.0
5698,4857501.0
5699,6323370.5
5700,4957324.5
5701,3541251.5
5702,5574730.0
5703,7353968.5
5704,6218866.0
5705,5789416.5
5706,7857244.5
5707,5568409.0
5708,8453196.0
5709,5682301.5
5710,4022055.5
5711,5515721.5
5712,3656424.25
5713,4893858.0
5714,5996393.5
5715,4890154.0
5716,14263104.0
5717,5676697.0
5718,7956382.5
5719,5950308.0
5720,4777372.0
5721,6244211.0
5722,5907364.5
5723,16751208.0
5724,4049163.0
5725,5173848.5
5726,5123716.0
5727,5878933.5
5728,5539053.5
5729,4069427.75
5731,59507280.0
5732,6362471.5
5733,5173972.0
5734,3791091.25
5735,3925587.0
5736,5845946.0
5737,5939161.5
5739,3365179.75
5740,4736793.5
5741,5325139.5
5742,3834669.75
5743,5249402.5
5744,6309399.0
5745,4034836.5
5746,4686796.0
5747,13602340.0
5748,3220818.0
5749,6489163.5
5750,4464466.5
5752,2968789.25
5753,5100544.0
5754,4370253.5
5755,5339791.0
5756,3931299.25
5757,5735242.0
5758,13680286.0
5759,5361715.5
5760,3753194.25
5761,5407734.5
5762,4028143.5
5763,3237554.5
5764,6186312.0
5766,4244077.0
5767,5325641.5
5768,9665748.0
5769,6199175.0
5770,5464682.0
5771,4352372.0
5772,9431150.0
5773,4939425.5
5774,8858260.0
5775,4826884.0
5776,5484941.0
5777,4639769.5
5778,2138084.0
5779,5672615.0
5780,9234200.0
5781,4943946.0
5782,17523958.0
5783,13569956.0
5784,4546667.0
5785,6312102.0
5786,5410684.0
5787,5456118.5
5788,5925644.0
5789,6551986.5
5790,23140448.0
5791,4903083.5
5792,4317141.0
5793,4581191.5
5794,4760802.0
5795,8220928.0
5796,2114411.75
5798,4852345.0
5799,3433632.0
5800,5389229.0
5801,5561017.5
5802,4323124.5
5803,6396463.0
5804,3956951.75
5805,32098388.0
5807,8227425.5
5808,5035239.0
5809,3917355.0
5810,6674594.5
5811,4907086.5
5813,5143875.0
5814,3903054.5
5815,5707328.0
5816,4632652.0
5817,5859190.0
5818,5617698.5
5819,8734636.0
5820,3910051.5
5821,5829496.5
5822,5071434.5
5823,17824482.0
5824,5061375.0
5825,4895109.5
5826,5079828.5
5828,6414872.0
5829,6124748.0
5830,4879595.5
5831,3976993.75
5832,8983944.0
5833,6075783.0
5834,11058662.0
5835,3946348.5
5836,6979062.5
5837,4237466.0
5838,5182873.0
5839,10355626.0
5840,3895605.75
5841,4094950.75
5842,9581438.0
5843,4241166.5
5844,4725287.5
5845,5506760.0
5846,3594887.75
5848,5290109.0
5849,5069225.0
5850,5484475.5
5852,11684560.0
5853,5480630.5
5855,3321942.5
5856,6054646.5
5857,8138463.0
5858,3412733.25
5859,4990245.5
5860,4475037.5
5861,8522280.0
5862,3495847.0
5863,5821731.5
5864,11934914.0
5865,3824811.25
5866,5715104.5
5868,3634630.25
5869,4050929.0
5870,5627383.5
5871,5812709.5
5872,2402669.0
5873,4010040.75
5874,4207632.5
5875,5541692.0
5876,5315924.0
5877,3262793.0
5878,6025055.0
5879,4032799.5
5880,10214120.0
5881,10028570.0
5882,5496725.0
5883,4335723.5
5884,5542134.0
5885,5268179.5
5886,5288152.5
5887,4163793.0
5888,7377387.0
5889,4375539.0
5890,6373236.0
5891,6026814.5
5892,4307453.5
5893,4774146.0
5894,9199744.0
5895,3969055.0
5896,4474480.0
5897,6000380.0
5898,6207494.5
5899,6195504.5
5900,4920598.0
5901,2049592.25
5902,4076995.75
5903,4003237.0
5904,3849987.25
5905,14658956.0
5906,8784626.0
5907,3916864.75
5908,6148556.5
5909,3869049.0
5910,3650198.5
5911,10692160.0
5913,5504294.5
5915,4341268.0
5916,9540966.0
5917,7707912.0
5918,5180094.5
5919,4347948.0
5920,7173633.5
5921,9865736.0
5922,4723016.5
5923,5809155.0
5924,6836800.5
5925,4682185.0
5926,8208435.5
5927,5586100.5
5928,4384625.0
5929,4929316.0
5930,4337213.0
5931,4245243.0
5932,2594029.25
5933,5130471.0
5934,5668783.5
5935,4641811.0
5936,5868075.5
5937,6291388.0
5938,6136705.0
5939,7542380.5
5940,8324907.5
5941,6751968.0
5942,4151046.75
5943,5638724.0
5944,4899300.0
5945,9612602.0
5946,2412599.25
5948,10720354.0
5949,4571225.5
5950,5678148.0
5951,6606645.0
5952,5393536.0
5953,5871727.0
5954,12361046.0
5955,4890954.5
5956,8673742.0
5957,4292456.0
5958,3920122.75
5959,8659980.0
5960,4103730.25
5962,5762325.0
5963,5585187.5
5964,9242016.0
5965,5180703.5
5966,5431235.0
5967,5128144.0
5968,4985697.0
5969,4642476.0
5970,12455864.0
5971,14408912.0
5972,7407056.0
5973,10370008.0
5974,5339210.0
5975,4626102.0
5976,4941539.5
5977,8169886.0
5978,7157982.0
5979,4595973.5
5980,6244368.0
5981,5107037.0
5982,7642436.5
5983,3094171.0
5984,5242439.0
5985,6014993.0
5986,3965084.0
5987,5865631.0
5988,3868308.25
5989,6266947.5
5990,5521485.0
5991,3971534.75
5992,4134624.25
5993,5362878.0
5994,4802641.5
5995,6026527.0
5996,7342250.5
5997,5554212.0
5998,7251071.5
5999,6449245.5
6000,3589887.5
6001,3554513.25
6002,24727520.0
6003,5654777.5
6004,9479366.0
6005,6364128.5
6006,6351218.5
6007,5509319.0
6008,5728157.0
6009,6912808.0
6010,5762989.5
6011,8052724.0
6012,4787799.5
6013,5615219.0
6014,5244908.5
6015,3419284.0
6016,10169050.0
6017,6745333.0
6018,7210649.0
6019,8392722.0
6020,4469244.5
6021,4888716.0
6023,5265521.5
6024,5309482.5
6025,4248610.0
6026,4014225.75
6027,8373335.5
6028,5895475.5
6029,4522932.0
6030,3835454.0
6031,4032086.0
6032,5240323.5
6033,3242053.25
6034,7643659.5
6035,4884036.0
6036,6649161.5
6037,5757921.0
6038,8794052.0
6039,7545387.0
6040,6582318.5
6041,4503439.0
6042,4262054.5
6043,5004949.0
6044,12079768.0
6045,6583962.5
6046,5626128.5
6047,6597507.0
6048,8396150.0
6050,7472818.0
6051,5165414.0
6052,5661210.0
6053,3620147.5
6054,7176940.0
6055,3223147.0
6056,5165052.0
6057,10310552.0
6058,5439620.0
6059,5199666.0
6060,4585764.0
6061,11603938.0
6062,5480208.0
6063,23431924.0
6064,8200072.5
6066,4881556.0
6067,3494478.25
6068,3034753.75
6069,6660212.0
6070,4793268.0
6071,5587533.5
6072,5580920.5
6073,5738120.0
6074,7056561.0
6075,3718551.75
6076,4932072.0
6077,5916732.0
6078,5356471.0
6079,3162362.25
6080,3642641.0
6081,4452570.5
6082,13026606.0
6086,5191022.5
6087,7654467.0
6088,4176539.75
6089,8577854.0
6090,4934369.0
6091,7582976.5
6092,12788906.0
6093,3918097.25
6094,6751297.5
6095,11972110.0
6096,5150272.5
6097,4949626.0
6098,6478005.0
6099,4734244.5
6100,3889004.5
6103,5989776.0
6104,5369976.5
6105,5390818.5
6106,3837369.0
6107,4136911.5
6108,5013517.5
6109,9388308.0
6110,5026562.0
6111,24473248.0
6112,8073308.5
6113,20303584.0
6116,5089439.0
6117,6699344.0
6118,3950039.5
6119,5562448.0
6120,7913130.5
6121,5699613.5
6122,5148645.5
6123,5626050.5
6124,3936602.25
6125,10804482.0
6126,4421367.5
6127,5443148.5
6128,6952419.5
6129,5251390.5
6130,7460108.0
6131,10715554.0
6132,4607691.5
6133,14215000.0
6134,10407972.0
6135,4694858.5
6136,3835604.25
6137,13408104.0
6138,3494003.5
6139,7917366.0
6140,5392623.5
6141,10593372.0
6142,5175565.5
6143,3987077.5
6144,5813910.0
6145,4514118.0
6146,3551553.25
6147,5909399.5
6148,5302805.5
6149,19964458.0
6150,4472059.0
6151,6714712.0
6152,10524470.0
6153,5596698.5
6154,9045472.0
6155,1795583.5
6156,6437321.0
6157,3843230.25
6158,6670010.5
6160,4450881.5
6161,6332434.5
6162,3899323.75
6163,5362796.0
6164,7078590.0
6165,7502330.0
6166,4023774.75
6167,6660212.0
6168,5366006.5
6169,5533968.0
6170,4934953.5
6171,3755964.5
6172,5998647.0
6173,3428189.0
6175,10019482.0
6176,7623945.0
6177,3964748.5
6178,6259758.0
6179,5978036.0
6180,5052181.0
6181,13750002.0
6182,2668179.5
6183,5414562.5
6184,5453411.5
6185,4537380.0
6186,5220527.0
6187,8702142.0
6188,5709392.0
6189,6222058.0
6190,11844790.0
6191,2887841.75
6192,5427010.0
6193,4038951.25
6195,5421685.5
6196,3199516.0
6197,9272382.0
6198,5771443.0
6199,3758038.25
6200,5666834.0
6201,5149958.0
6202,6775395.5
6203,5458094.5
6204,6500018.0
6206,6359608.0
6207,5966750.5
6208,11972518.0
6209,3835397.25
6210,5091504.0
6211,4852067.5
6212,5567308.5
6213,4561955.5
6214,6526682.0
6215,3672435.25
6216,10267928.0
6217,5893154.5
6218,4388342.5
6219,3417311.0
6220,4059097.0
6221,4855311.5
6222,4143459.0
6223,5284930.5
6224,6688358.0
6225,5307301.5
6226,6109251.0
6227,8318552.0
6228,4264776.5
6229,2594029.25
6230,10448814.0
6231,9432006.0
6232,5431992.0
6233,5130471.0
6234,6549078.5
6235,5073420.0
6236,5262621.0
6237,4058520.5
6238,5678152.5
6239,21009840.0
6240,12141224.0
6241,5156737.5
6242,7046572.5
6243,3318794.5
6244,6896507.5
6246,8896350.0
6247,6099857.0
6248,2548141.5
6249,21218518.0
6250,5110124.0
6251,7596196.5
6252,3862835.0
6253,5761225.0
6254,6027029.5
6255,5583669.0
6256,5459288.5
6257,5936503.0
6258,4186817.25
6259,5553415.0
6260,9293838.0
6261,5449955.5
6262,6067840.5
6263,9899250.0
6264,6261292.5
6265,8309298.0
6266,5466358.0
6268,6358542.5
6269,3110742.25
6270,5639528.0
6271,5167756.5
6272,10667142.0
6273,5073198.0
6274,6360674.0
6275,5955545.5
6276,6395219.0
6278,4474483.5
6279,11782754.0
6280,4292468.5
6281,5948555.0
6282,3715637.5
6283,4582395.5
6284,5387605.5
6285,10253108.0
6286,7258165.5
6287,4760473.5
6288,4715842.5
6289,5489468.5
6290,6298999.5
6291,3873817.75
6292,4931393.0
6293,6339382.0
6294,5611602.5
6295,7985574.5
6296,3808870.75
6297,8457738.0
6298,8060904.5
6299,5711774.5
6300,4276263.5
6301,2275515.5
6302,8147503.0
6303,7256940.0
6304,4328818.5
6305,10501640.0
6306,5843519.5
6307,5480229.0
6308,6187568.0
6309,4953443.0
6310,5283978.0
6311,9205532.0
6312,5340470.5
6313,8421024.0
6314,9423318.0
6315,5552312.0
6316,5333921.0
6317,5947198.5
6318,5359575.5
6319,9419838.0
6320,9388432.0
6321,5694155.5
6322,30375252.0
6323,14879998.0
6324,6714924.0
6325,8194763.5
6326,4939546.5
6327,4015283.75
6328,4513005.5
6329,4218666.0
6330,4514894.0
6331,6672765.0
6332,3914908.0
6333,3215241.25
6334,4313855.0
6335,5602720.0
6336,5351595.0
6337,3784188.0
6338,5321458.5
6339,4313349.0
6340,4298200.0
6341,12962258.0
6342,3507833.0
6343,4317388.0
6344,5238789.5
6345,5516007.0
6346,3797963.25
6347,7249582.5
6348,6018325.0
6349,5215964.0
6350,12893996.0
6351,3464965.25
6352,5651191.0
6353,3149631.75
6354,6392883.5
6355,3148736.5
6356,3762309.75
6357,5553219.5
6358,6833954.5
6359,19562062.0
6360,3598728.0
6362,17907824.0
6363,7707754.5
6364,5993151.5
6365,6267935.5
6366,4904918.5
6367,9032576.0
6368,4865574.0
6369,5661073.0
6370,5405956.0
6371,9945616.0
6372,3581400.75
6373,4513635.0
6374,6495924.5
6375,17541386.0
6376,1914418.875
6377,7343840.0
6378,21010940.0
6379,21932366.0
6380,4599583.0
6381,7777857.5
6382,8102683.5
6383,7181675.5
6384,8459264.0
6386,17231230.0
6387,4920995.5
6388,4967563.0
6389,3914908.0
6390,4376284.0
6391,5332737.0
6392,5156868.5
6393,10738820.0
6394,7292864.5
6395,3671401.5
6396,10662252.0
6397,9034856.0
6398,7988731.0
6399,5484705.5
6400,4697100.5
6401,5327319.5
6402,4824163.5
6403,6777270.5
6404,3906837.75
6406,5800498.0
6407,5324680.0
6408,5646535.0
6409,6902155.0
6410,3263227.5
6411,4957084.5
6412,6103085.0
6413,7153444.0
6414,5968358.0
6415,4790818.5
6416,18052062.0
6417,5849530.5
6419,18934406.0
6420,5462376.0
6421,4416921.5
6422,7850291.0
6423,7270537.0
6424,4873515.5
6425,4500003.0
6426,5821265.5
6427,3286305.0
6428,5335087.5
6429,10620796.0
6430,6737153.0
6431,5483544.0
6432,8504032.0
6433,3943360.5
6434,10427492.0
6435,6164817.0
6436,13752554.0
6437,4957252.0
6438,5938587.5
6439,3762309.75
6440,5562486.0
6441,7067877.0
6442,4994051.0
6443,6576970.5
6444,6374505.0
6445,4343903.0
6446,5781018.5
6447,3706722.25
6448,12128174.0
6449,6132876.0
6450,3274583.75
6451,6174904.5
6452,6512500.0
6453,6433921.0
6454,4862394.5
6455,5235024.5
6456,5589581.0
6457,6384747.5
6458,3095288.25
6459,3854173.75
6460,5149459.0
6461,10489466.0
6462,9312662.0
6463,5190902.0
6464,5567957.5
6465,5644618.5
6466,5474758.0
6467,5654540.5
6468,9760544.0
6469,9007992.0
6470,6457247.5
6471,4547451.5
6472,6532604.0
6473,5408388.5
6474,3762205.0
6475,6147381.5
6476,8238438.5
6477,8738402.0
6478,6498267.0
6479,6381486.5
6480,4498698.0
6481,4668027.5
6482,6501577.5
6483,4728683.0
6484,6053189.0
6485,10576732.0
6486,8642284.0
6487,6654793.0
6488,7329058.0
6489,3832645.75
6490,5761720.5
6491,5171636.0
6492,4038713.5
6493,10421292.0
6494,3891557.5
6495,6249890.5
6496,7323256.0
6497,10389466.0
6498,5319588.5
6499,6108940.5
6500,8594640.0
6501,10182220.0
6502,7804849.5
6503,9980716.0
6504,4167242.25
6505,4850409.5
6506,5093374.5
6507,12351104.0
6508,11026776.0
6509,4307947.5
6510,12897740.0
6511,6332841.5
6512,7288965.0
6513,4685853.5
6514,10034580.0
6515,5008689.5
6516,9076076.0
6517,7332981.0
6518,3739312.75
6519,7548405.0
6520,9196240.0
6521,5425629.5
6522,4369517.5
6523,8466692.0
6524,5507028.0
6525,6993922.5
6526,6110556.0
6527,4041858.0
6528,5800878.5
6529,3949728.0
6530,4121531.75
6532,8170793.5
6533,6248889.0
6534,12267802.0
6535,8108935.5
6536,9790574.0
6537,5612054.5
6538,9965316.0
6539,7083425.0
6540,5659134.5
6541,3557399.0
6542,3169687.25
6543,7719930.5
6544,5711899.0
6546,12278780.0
6547,3388148.5
6548,12217670.0
6549,8787376.0
6550,3504383.5
6551,5010531.5
6552,8190670.5
6553,3527704.75
6554,5528143.0
6555,3904001.75
6556,6598588.5
6557,13926078.0
6558,4047478.25
6559,4174447.5
6560,12880436.0
6561,6591937.0
6562,6604864.5
6563,5796807.0
6564,9775004.0
6565,4833299.0
6566,4539271.5
6567,5592775.0
6568,5708089.0
6569,3843978.25
6570,4845764.5
6571,5330932.5
6572,8215836.0
6573,5836770.0
6574,3556193.75
6575,5470316.0
6576,6512843.0
6577,5079394.0
6578,6562674.5
6579,14525054.0
6580,7747822.0
6581,5138028.0
6582,5180181.0
6583,4183098.25
6584,7455572.5
6585,5163762.0
6586,6614250.5
6587,6281205.5
6588,5881452.5
6589,12323772.0
6590,4818253.0
6591,5090832.5
6592,5254029.5
6593,5061387.5
6594,9346408.0
6595,2205683.5
6596,20509630.0
6597,4959278.5
6598,4249478.5
6599,6455716.0
6600,4923157.5
6601,4209099.5
6602,15085246.0
6603,3011848.5
6604,5053227.5
6605,10276602.0
6606,12037002.0
6607,5393476.0
6608,4421164.0
6609,4125702.0
6610,5801873.5
6611,3610988.5
6612,3697886.75
6613,6025409.5
6614,5594302.5
6615,5500295.5
6616,4842751.0
6617,8619216.0
6618,4228437.5
6619,4607321.0
6620,4134624.25
6621,4968110.0
6622,5855125.5
6623,5881763.0
6624,6567169.0
6625,5345732.5
6626,4885408.0
6627,7965052.0
6628,2937093.25
6629,6161419.0
6630,4622007.0
6631,3617645.5
6632,3613413.5
6633,4344749.5
6634,23282584.0
6635,4506883.5
6636,4086379.5
6637,6179756.0
6638,4865721.0
6639,4111056.25
6640,7459259.0
6641,5921494.0
6642,8162424.5
6643,4057319.0
6644,6172024.0
6645,6403201.0
6646,6526611.0
6647,4420059.5
6648,3648950.75
6649,4581191.5
6650,5708762.0
6651,5761187.0
6652,3816617.0
6653,9953950.0
6654,4670324.0
6655,4540524.5
6656,5521993.0
6657,6382873.0
6658,6323480.5
6659,7421384.5
6660,6202608.5
6661,12711110.0
6662,3351199.75
6663,4099471.25
6664,4311637.5
6665,6907959.0
6666,5787550.5
6667,5963639.0
6668,4835453.0
6669,4853331.5
6670,4094989.25
6671,7016947.0
6672,6996730.5
6673,3879653.5
6674,6157687.5
6675,6315538.5
6676,5487420.0
6677,4964900.0
6678,3313337.0
6679,11785628.0
6680,3758038.25
6681,6912389.5
6682,7028800.5
6683,17546382.0
6684,6436338.5
6685,3612562.75
6686,5832757.5
6687,3890768.5
6688,7611740.0
6689,6247882.5
6690,6210153.5
6691,4844714.0
6692,9892226.0
6693,6722458.5
6694,3599691.25
6695,5933913.5
6696,3699564.25
6697,6104801.0
6698,6728592.5
6699,5767341.0
6700,3641689.5
6701,11699622.0
6702,10519514.0
6703,13961364.0
6704,5366821.5
6705,5834585.0
6706,7445699.0
6707,3655096.5
6708,9088836.0
6709,12455650.0
6710,5310340.5
6711,6736324.0
6712,5821955.0
6713,3702712.5
6714,5349807.0
6715,10471034.0
6716,5247473.0
6717,6111782.5
6718,5425363.0
6719,5497086.0
6720,3897426.5
6721,14008878.0
6723,5987397.5
6724,13000770.0
6725,7690729.0
6726,10267954.0
6728,4041972.75
6729,14061122.0
6730,7827237.5
6731,5797105.0
6732,6803519.5
6733,4278521.0
6734,3969862.25
6736,5600904.0
6737,3968530.0
6738,4309068.0
6740,5610139.0
6741,4894086.5
6742,4941945.5
6743,5996604.5
6744,5739982.0
6745,5328353.5
6746,6105970.0
6747,5047731.0
6748,9460106.0
6749,5993151.5
6750,5345496.5
6752,10288544.0
6753,5166028.0
6754,3747385.25
6755,5724903.0
6756,1837031.75
6757,4650067.5
6758,8660856.0
6759,3974675.75
6760,5862190.0
6761,3596562.25
6762,4355893.5
6763,5650172.0
6764,5011566.5
6765,10895572.0
6766,10503490.0
6767,7389252.0
6768,5383633.5
6769,4694036.0
6770,6657343.0
6771,6470227.5
6773,4298675.5
6774,3723332.25
6775,3286292.5
6776,5856605.0
6777,9709882.0
6778,6677458.0
6779,6247882.5
6780,19940900.0
6781,6397882.0
6782,7181747.5
6783,4791932.0
6784,6476844.0
6785,10402094.0
6786,5596642.0
6787,5376393.5
6788,4752563.5
6789,4442154.0
6790,3396270.25
6791,6500000.5
6792,6423164.0
6793,4904141.0
6794,6784229.0
6795,4144366.75
6796,5629715.5
6797,5831818.0
6798,5249568.0
6799,6569140.0
6800,7422111.5
6801,9474894.0
6802,5406956.5
6803,3888649.0
6804,5161764.5
6805,10411880.0
6806,9218070.0
6807,5286646.0
6808,6137625.5
6809,4897687.0
6810,4644819.0
6811,3342482.5
6812,5719822.0
6814,5791747.5
6815,4965260.0
6816,6692751.5
6817,5939601.0
6818,3771749.25
6819,3882312.25
6820,3728484.75
6821,3932448.25
6822,6501845.5
6823,5582956.0
6824,7047586.5
6825,10458134.0
6826,5896176.0
6827,5628609.5
6828,6232307.0
6829,5532119.5
6830,11220158.0
6831,3500250.25
6832,4019303.75
6833,4115326.5
6834,5292048.0
6835,4081767.75
6836,24374406.0
6837,4062758.0
6838,6235389.5
6839,4620275.5
6840,9782414.0
6841,3724231.5
6843,5847230.5
6844,4070783.0
6845,3931398.0
6846,6116640.5
6847,13093282.0
6848,4732279.0
6849,5481189.5
6850,10576732.0
6851,7349994.5
6852,4406711.0
6853,4951394.0
6854,12618398.0
6855,5080800.0
6856,8519326.0
6857,3739312.75
6858,4487674.5
6859,6561352.0
6860,6490057.5
6861,5688892.0
6862,5774087.0
6863,16163486.0
6864,5098585.0
6865,3535656.75
6866,6046825.5
6867,3670634.25
6868,6753374.5
6869,3868573.5
6870,17035362.0
6871,4270991.0
6872,8054757.5
6873,5046940.5
6874,7828414.0
6875,4898298.0
6876,10620796.0
6877,4356518.0
6878,4035542.0
6879,4777635.5
6880,5763449.5
6881,8225275.0
6882,6336730.0
6883,5652989.0
6884,4134624.25
6885,4726647.0
6886,5972054.0
6887,6803615.5
6888,4910211.5
6889,5690597.0
6890,3505666.5
6891,4633486.0
6892,7979117.0
6893,4134624.25
6894,4099471.25
6895,7103924.0
6896,5993677.5
6897,5824174.5
6898,9188460.0
6899,3461521.25
6900,5411113.0
6901,3177307.75
6902,4042576.75
6903,7511963.5
6904,5128230.0
6905,12756312.0
6906,11060948.0
6907,15028194.0
6908,6526782.0
6909,6694361.0
6910,7740291.0
6911,8373678.0
6912,24135122.0
6913,10822468.0
6914,6275394.5
6915,5386985.5
6916,5611881.0
6918,10421944.0
6920,3751741.0
6921,5579732.0
6922,10587616.0
6923,3396270.25
6924,10328264.0
6925,5954658.0
6926,8713944.0
6927,4162346.75
6928,4227278.5
6929,5388965.5
6930,7340022.5
6931,6478363.5
6932,6731294.5
6934,4828947.5
6935,6658079.0
6936,5981781.0
6937,4725714.0
6938,8987330.0
6940,4842481.0
6941,5415862.0
6942,20940766.0
6943,3229884.5
6944,5409651.0
6945,5963675.0
6946,5464344.5
6947,5537825.0
6948,8952660.0
6950,8002525.0
6951,10105594.0
6952,6315503.5
6953,8228371.0
6954,6547765.0
6955,4685107.5
6956,4058944.75
6957,4777584.5
6958,3968637.0
6959,6327566.0
6960,9866864.0
6961,4330087.0
6962,3739312.75
6963,5031463.0
6964,7739989.0
6965,5233471.5
6966,3268741.5
6967,5447535.5
6968,4026306.5
6969,4861187.0
6970,4214052.5
6971,9891582.0
6972,5828756.5
6973,6528695.0
6974,4134624.25
6975,3371149.5
6976,5985158.5
6977,6332434.5
6978,3886422.0
6979,23460356.0
6980,3552012.0
6981,6682639.0
6982,4421662.0
6983,5952449.0
6984,6204903.5
6986,4285107.0
6987,5315894.0
6988,5836770.0
6989,7016010.5
6990,4752594.5
6991,25878002.0
6992,6397729.0
6993,10518590.0
6994,3713622.25
6995,4182131.25
6996,6381470.5
6997,5175114.5
6998,8280683.0
6999,5010531.5
7000,5410684.0
7003,4690935.5
7004,6715175.5
7005,8826752.0
7006,5849262.5
7007,4205074.5
7008,6452001.5
7009,4656346.5
7010,5277475.5
7011,6577603.5
7012,3468119.75
7013,5533341.0
7014,4519268.0
7015,4817765.5
7017,5352806.5
7018,3238176.25
7019,6627679.5
7020,6268034.0
7021,5048074.0
7022,25412382.0
7023,5621210.0
7024,4951394.0
7025,12545428.0
7026,3984385.75
7027,4146082.0
7028,4726647.0
7029,5237272.5
7030,5514176.0
7031,12838902.0
7033,6199826.0
7034,5576858.0
7035,5673332.0
7036,8098089.5
7037,6126627.0
7038,8820666.0
7039,6352593.5
7040,4069412.5
7041,5906629.5
7042,8291841.0
7043,4029994.0
7044,4985691.5
7045,4649051.5
7046,5510657.0
7047,4526967.5
7048,5182482.0
7049,3154620.25
7050,5322142.0
7051,5755130.5
7052,5611531.5
7053,6592692.0
7054,5626223.0
7055,5457901.0
7056,9220842.0
7057,5541253.5
7058,4607321.0
7059,8561516.0
7060,5371029.5
7061,5580256.0
7062,4007635.5
7063,6780604.0
7064,10628840.0
7065,4826582.0
7066,4609716.0
7067,4842038.0
7068,10125054.0
7069,7915855.5
7070,3117611.5
7071,11245408.0
7072,4694319.0
7073,7105275.0
7074,4638827.5
7075,7978096.0
7076,8827588.0
7077,4802824.0
7078,3231464.25
7079,5430844.5
7080,6662688.5
7081,5446135.5
7082,5942667.5
7084,4643357.5
7085,3678939.5
7086,3404692.75
7087,4592308.0
7088,12610656.0
7089,3929430.75
7090,5469451.5
7091,4134624.25
7092,4349546.0
7093,5342549.5
7094,4029674.25
7095,4141710.0
7096,4928549.0
7097,7742717.0
7099,5418029.5
7100,8573622.0
7101,5566171.5
7102,15186708.0
7103,4099606.5
7104,4486271.5
7105,13147398.0
7106,4639451.5
7107,3337105.5
7108,3184860.5
7109,4935635.0
7110,4960423.0
7111,4454871.5
7112,12900072.0
7113,5771190.5
7114,4524389.5
7115,7492826.0
7116,5544056.5
7117,8723954.0
7118,7659707.5
7119,5950182.5
7121,4893860.5
7122,4769520.5
7123,8345960.0
7124,3028310.5
7125,9713668.0
7126,5796892.5
7127,8470500.0
7128,8659626.0
7130,6310459.0
7131,5154092.0
7132,7449758.5
7133,7551632.0
7134,3772327.5
7135,4019448.0
7136,4824574.0
7137,13626978.0
7138,3529877.25
7139,7295356.5
7140,5491510.5
7141,7296360.5
7142,3953224.25
7143,12575858.0
7144,5363177.0
7145,4314343.5
7146,5435017.0
7148,21440228.0
7149,5996393.5
7150,4517944.0
7152,5371760.5
7153,3874869.5
7154,5366382.0
7155,3952355.0
7156,24381674.0
7158,5675157.5
7159,4483586.0
7160,6709880.5
7161,3893083.75
7162,8673996.0
7163,5289542.5
7164,6582212.0
7165,10344822.0
7166,9010254.0
7167,5130553.0
7168,4849574.5
7169,4749640.5
7170,8116184.5
7171,4807189.5
7172,15976536.0
7173,4221345.5
7174,5824661.5
7175,5120674.0
7176,5027609.5
7177,8619626.0
7178,5348037.5
7179,5153880.5
7180,3894577.0
7181,4678937.5
7182,6336286.0
7183,3419425.75
7184,6673981.5
7185,8827810.0
7186,6669028.5
7187,4917890.5
7188,6973800.0
7189,9639494.0
7192,5526884.5
7193,5709983.5
7194,3350681.5
7195,6790501.0
7196,5541577.5
7198,4920905.0
7199,5430747.5
7200,3994339.0
7201,5771201.5
7202,13792810.0
7203,6611893.5
7204,5767643.0
7205,6468289.0
7206,4005281.25
7207,6737153.0
7208,3230262.25
7209,7217940.0
7211,5588905.5
7212,5594297.5
7213,3831850.75
7214,6535070.5
7215,6533211.5
7216,13375882.0
7217,5344775.0
7218,4890267.5
7219,5394080.5
7220,8319323.0
7221,4891233.0
7222,8515798.0
7223,7994692.0
7224,4495271.5
7225,12639430.0
7226,5550303.0
7227,6100680.0
7228,4016602.5
7229,4363711.5
7230,3853505.0
7231,6459607.0
7232,5809152.5
7233,10598660.0
7234,7477077.5
7235,6570206.0
7236,8249194.0
7237,6196659.0
7238,4579776.5
7239,4837570.5
7240,11446118.0
7241,5662725.5
7243,4290702.0
7244,5797482.5
7245,10853020.0
7246,4706630.5
7247,5712180.0
7248,5407314.0
7249,4134245.75
7250,3751030.25
7251,3990128.75
7252,5142184.0
7253,4458463.0
7254,5303682.5
7255,11953568.0
7256,6028805.0
7257,4934304.5
7258,5714663.5
7259,7111374.5
7260,5368353.5
7261,13952262.0
7262,4557393.5
7263,5149331.5
7264,4410154.5
7265,8523648.0
7266,6174926.0
7267,6593344.0
7268,20782272.0
7269,2882990.0
7270,4458508.5
7271,5718950.0
7272,5012730.5
7273,3735406.5
7275,6106559.0
7276,3846842.5
